                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.134 Rnm= 1.685 K shell
 Pot 1 Z= 8 Rmt= 0.928 Rnm= 1.379
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.855E+00 kf=1.562E+00 Vint=-1.215E+01 Rs_int= 2.322
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0616
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
    10.6500   -1.213161E-03  1.327195E-03  3.026270E+01
    10.7000   -1.078786E-03  1.302338E-03  3.043978E+01
    10.7500   -9.155769E-04  1.277481E-03  3.061686E+01
    10.8000   -7.298394E-04  1.252623E-03  3.079394E+01
    10.8500   -5.283929E-04  1.227766E-03  3.097103E+01
    10.9000   -3.183254E-04  1.202909E-03  3.114811E+01
    10.9500   -1.067473E-04  1.178051E-03  3.132519E+01
    11.0000    9.944776E-05  1.153194E-03  3.150227E+01
    11.0500    3.006575E-04  1.141691E-03  3.168241E+01
    11.1000    4.881602E-04  1.130187E-03  3.186256E+01
    11.1500    6.561465E-04  1.118684E-03  3.204270E+01
    11.2000    7.995587E-04  1.107181E-03  3.222284E+01
    11.2500    9.142428E-04  1.095677E-03  3.240299E+01
    11.3000    9.970665E-04  1.084174E-03  3.258313E+01
    11.3500    1.046003E-03  1.072671E-03  3.276327E+01
    11.4000    1.060172E-03  1.061168E-03  3.294342E+01
    11.4500    1.039853E-03  1.049664E-03  3.312356E+01
    11.5000    9.864416E-04  1.038161E-03  3.330370E+01
    11.5500    9.023903E-04  1.026658E-03  3.348384E+01
    11.6000    7.910999E-04  1.015154E-03  3.366399E+01
    11.6500    6.567898E-04  1.003651E-03  3.384413E+01
    11.7000    5.043403E-04  9.921477E-04  3.402427E+01
    11.7500    3.391182E-04  9.806444E-04  3.420442E+01
    11.8000    1.667887E-04  9.691411E-04  3.438456E+01
    11.8500   -6.878123E-06  9.576378E-04  3.456470E+01
    11.9000   -1.762003E-04  9.461345E-04  3.474485E+01
    11.9500   -3.357700E-04  9.346312E-04  3.492499E+01
    12.0000   -4.806260E-04  9.231279E-04  3.510513E+01
    12.0500   -6.099950E-04  9.144944E-04  3.528774E+01
    12.1000   -7.167447E-04  9.058608E-04  3.547034E+01
    12.1500   -7.977440E-04  8.972273E-04  3.565294E+01
    12.2000   -8.507822E-04  8.885938E-04  3.583555E+01
    12.2500   -8.746257E-04  8.799602E-04  3.601815E+01
    12.3000   -8.690418E-04  8.713267E-04  3.620075E+01
    12.3500   -8.347879E-04  8.626931E-04  3.638336E+01
    12.4000   -7.735671E-04  8.540596E-04  3.656596E+01
    12.4500   -6.879529E-04  8.454261E-04  3.674856E+01
    12.5000   -5.812857E-04  8.367925E-04  3.693117E+01
    12.5500   -4.575454E-04  8.281590E-04  3.711377E+01
    12.6000   -3.212047E-04  8.195255E-04  3.729637E+01
    12.6500   -1.770680E-04  8.108919E-04  3.747898E+01
    12.7000   -3.010341E-05  8.022584E-04  3.766158E+01
    12.7500    1.147288E-04  7.936248E-04  3.784418E+01
    12.8000    2.526435E-04  7.849913E-04  3.802679E+01
    12.8500    3.791888E-04  7.763578E-04  3.820939E+01
    12.9000    4.903893E-04  7.677242E-04  3.839199E+01
    12.9500    5.828712E-04  7.590907E-04  3.857460E+01
    13.0000    6.539631E-04  7.504571E-04  3.875720E+01
    13.0500    7.010770E-04  7.412158E-04  3.893931E+01
    13.1000    7.239190E-04  7.319745E-04  3.912141E+01
    13.1500    7.223250E-04  7.227332E-04  3.930352E+01
    13.2000    6.969554E-04  7.134918E-04  3.948563E+01
    13.2500    6.492533E-04  7.042505E-04  3.966773E+01
    13.3000    5.813764E-04  6.950092E-04  3.984984E+01
    13.3500    4.961070E-04  6.857678E-04  4.003194E+01
    13.4000    3.967417E-04  6.765265E-04  4.021405E+01
    13.4500    2.869670E-04  6.672852E-04  4.039616E+01
    13.5000    1.707238E-04  6.580438E-04  4.057826E+01
    13.5500    5.206729E-05  6.488025E-04  4.076037E+01
    13.6000   -6.497473E-05  6.395612E-04  4.094247E+01
    13.6500   -1.765380E-04  6.303199E-04  4.112458E+01
    13.7000   -2.790498E-04  6.210785E-04  4.130669E+01
    13.7500   -3.693427E-04  6.118372E-04  4.148879E+01
    13.8000   -4.447526E-04  6.025959E-04  4.167090E+01
    13.8500   -5.031955E-04  5.933545E-04  4.185300E+01
    13.9000   -5.432234E-04  5.841132E-04  4.203511E+01
    13.9500   -5.640561E-04  5.748719E-04  4.221722E+01
    14.0000   -5.655886E-04  5.656306E-04  4.239932E+01
    14.0500   -5.517310E-04  5.600994E-04  4.258458E+01
    14.1000   -5.193426E-04  5.545682E-04  4.276984E+01
    14.1500   -4.698954E-04  5.490370E-04  4.295510E+01
    14.2000   -4.054210E-04  5.435058E-04  4.314036E+01
    14.2500   -3.284291E-04  5.379746E-04  4.332562E+01
    14.3000   -2.418113E-04  5.324435E-04  4.351088E+01
    14.3500   -1.487335E-04  5.269123E-04  4.369614E+01
    14.4000   -5.252039E-05  5.213811E-04  4.388139E+01
    14.4500    4.346275E-05  5.158499E-04  4.406665E+01
    14.5000    1.359280E-04  5.103187E-04  4.425191E+01
    14.5500    2.217774E-04  5.047875E-04  4.443717E+01
    14.6000    2.982063E-04  4.992564E-04  4.462243E+01
    14.6500    3.627956E-04  4.937252E-04  4.480769E+01
    14.7000    4.135868E-04  4.881940E-04  4.499295E+01
    14.7500    4.491413E-04  4.826628E-04  4.517821E+01
    14.8000    4.685787E-04  4.771316E-04  4.536347E+01
    14.8500    4.715959E-04  4.716004E-04  4.554873E+01
    14.9000    4.584649E-04  4.660693E-04  4.573398E+01
    14.9500    4.300105E-04  4.605381E-04  4.591924E+01
    15.0000    3.875694E-04  4.550069E-04  4.610450E+01
    15.0500    3.335991E-04  4.521544E-04  4.629409E+01
    15.1000    2.683999E-04  4.493019E-04  4.648367E+01
    15.1500    1.944449E-04  4.464494E-04  4.667326E+01
    15.2000    1.144897E-04  4.435969E-04  4.686284E+01
    15.2500    3.147053E-05  4.407444E-04  4.705243E+01
    15.3000   -5.160405E-05  4.378919E-04  4.724201E+01
    15.3500   -1.317618E-04  4.350394E-04  4.743160E+01
    15.4000   -2.061732E-04  4.321869E-04  4.762118E+01
    15.4500   -2.722515E-04  4.293344E-04  4.781077E+01
    15.5000   -3.277424E-04  4.264818E-04  4.800035E+01
    15.5500   -3.708008E-04  4.236293E-04  4.818994E+01
    15.6000   -4.000515E-04  4.207768E-04  4.837952E+01
    15.6500   -4.146332E-04  4.179243E-04  4.856911E+01
    15.7000   -4.142219E-04  4.150718E-04  4.875869E+01
    15.7500   -3.990357E-04  4.122193E-04  4.894828E+01
    15.8000   -3.698199E-04  4.093668E-04  4.913786E+01
    15.8500   -3.278125E-04  4.065143E-04  4.932745E+01
    15.9000   -2.746939E-04  4.036618E-04  4.951703E+01
    15.9500   -2.125193E-04  4.008093E-04  4.970662E+01
    16.0000   -1.436407E-04  3.979568E-04  4.989620E+01
    16.0500   -7.140245E-05  3.943742E-04  5.008343E+01
    16.1000    2.019775E-06  3.907916E-04  5.027065E+01
    16.1500    7.403775E-05  3.872091E-04  5.045788E+01
    16.2000    1.421590E-04  3.836265E-04  5.064510E+01
    16.2500    2.040729E-04  3.800439E-04  5.083233E+01
    16.3000    2.577292E-04  3.764614E-04  5.101955E+01
    16.3500    3.014055E-04  3.728788E-04  5.120678E+01
    16.4000    3.337622E-04  3.692962E-04  5.139400E+01
    16.4500    3.538828E-04  3.657137E-04  5.158123E+01
    16.5000    3.612984E-04  3.621311E-04  5.176845E+01
    16.5500    3.559959E-04  3.585485E-04  5.195568E+01
    16.6000    3.384098E-04  3.549659E-04  5.214290E+01
    16.6500    3.093986E-04  3.513834E-04  5.233013E+01
    16.7000    2.702058E-04  3.478008E-04  5.251735E+01
    16.7500    2.224087E-04  3.442182E-04  5.270458E+01
    16.8000    1.678562E-04  3.406357E-04  5.289180E+01
    16.8500    1.085974E-04  3.370531E-04  5.307903E+01
    16.9000    4.680565E-05  3.334705E-04  5.326625E+01
    16.9500   -1.530158E-05  3.298880E-04  5.345348E+01
    17.0000   -7.554178E-05  3.263054E-04  5.364070E+01
    17.0500   -1.319962E-04  3.231776E-04  5.382781E+01
    17.1000   -1.827806E-04  3.200499E-04  5.401492E+01
    17.1500   -2.262294E-04  3.169221E-04  5.420203E+01
    17.2000   -2.609659E-04  3.137944E-04  5.438914E+01
    17.2500   -2.859465E-04  3.106666E-04  5.457625E+01
    17.3000   -3.004903E-04  3.075388E-04  5.476336E+01
    17.3500   -3.042968E-04  3.044111E-04  5.495047E+01
    17.4000   -2.974490E-04  3.012833E-04  5.513758E+01
    17.4500   -2.804029E-04  2.981556E-04  5.532469E+01
