                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.105 Rnm= 1.649 K shell
 Pot 1 Z= 8 Rmt= 0.905 Rnm= 1.352
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.781E+00 kf=1.619E+00 Vint=-1.277E+01 Rs_int= 2.240
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0100
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
     9.0500   -2.324672E-03  2.346991E-03  2.369996E+01
     9.1000   -2.207447E-03  2.315969E-03  2.386929E+01
     9.1500   -2.030248E-03  2.284947E-03  2.403861E+01
     9.2000   -1.799777E-03  2.253925E-03  2.420793E+01
     9.2500   -1.524125E-03  2.222903E-03  2.437725E+01
     9.3000   -1.212491E-03  2.191882E-03  2.454657E+01
     9.3500   -8.748872E-04  2.160860E-03  2.471590E+01
     9.4000   -5.218207E-04  2.129838E-03  2.488522E+01
     9.4500   -1.639659E-04  2.098816E-03  2.505454E+01
     9.5000    1.881552E-04  2.067794E-03  2.522386E+01
     9.5500    5.266593E-04  2.035851E-03  2.539441E+01
     9.6000    8.394077E-04  2.003909E-03  2.556496E+01
     9.6500    1.117954E-03  1.971966E-03  2.573551E+01
     9.7000    1.355129E-03  1.940023E-03  2.590606E+01
     9.7500    1.545223E-03  1.908081E-03  2.607661E+01
     9.8000    1.684120E-03  1.876138E-03  2.624716E+01
     9.8500    1.769370E-03  1.844195E-03  2.641770E+01
     9.9000    1.800223E-03  1.812253E-03  2.658825E+01
     9.9500    1.777592E-03  1.780310E-03  2.675880E+01
    10.0000    1.703980E-03  1.748367E-03  2.692935E+01
    10.0500    1.586849E-03  1.720986E-03  2.710097E+01
    10.1000    1.426716E-03  1.693605E-03  2.727259E+01
    10.1500    1.229703E-03  1.666224E-03  2.744421E+01
    10.2000    1.002871E-03  1.638843E-03  2.761583E+01
    10.2500    7.539715E-04  1.611462E-03  2.778744E+01
    10.3000    4.911847E-04  1.584081E-03  2.795906E+01
    10.3500    2.228577E-04  1.556700E-03  2.813068E+01
    10.4000   -4.276131E-05  1.529320E-03  2.830230E+01
    10.4500   -2.977755E-04  1.501939E-03  2.847392E+01
    10.5000   -5.348744E-04  1.474558E-03  2.864554E+01
    10.5500   -7.475432E-04  1.447177E-03  2.881715E+01
    10.6000   -9.302408E-04  1.419796E-03  2.898877E+01
    10.6500   -1.078542E-03  1.392415E-03  2.916039E+01
    10.7000   -1.189240E-03  1.365034E-03  2.933201E+01
    10.7500   -1.260407E-03  1.337653E-03  2.950363E+01
    10.8000   -1.291410E-03  1.310272E-03  2.967525E+01
    10.8500   -1.282889E-03  1.282891E-03  2.984687E+01
    10.9000   -1.236692E-03  1.255510E-03  3.001848E+01
    10.9500   -1.155774E-03  1.228129E-03  3.019010E+01
    11.0000   -1.044060E-03  1.200748E-03  3.036172E+01
    11.0500   -9.145822E-04  1.186976E-03  3.053628E+01
    11.1000   -7.603559E-04  1.173205E-03  3.071084E+01
    11.1500   -5.866627E-04  1.159433E-03  3.088540E+01
    11.2000   -3.992648E-04  1.145662E-03  3.105996E+01
    11.2500   -2.042156E-04  1.131890E-03  3.123451E+01
    11.3000   -7.664583E-06  1.118118E-03  3.140907E+01
    11.3500    1.843360E-04  1.104347E-03  3.158363E+01
    11.4000    3.660175E-04  1.090575E-03  3.175819E+01
    11.4500    5.320685E-04  1.076803E-03  3.193275E+01
    11.5000    6.777893E-04  1.063032E-03  3.210731E+01
    11.5500    7.992247E-04  1.049260E-03  3.228186E+01
    11.6000    8.932697E-04  1.035489E-03  3.245642E+01
    11.6500    9.577456E-04  1.021717E-03  3.263098E+01
    11.7000    9.914464E-04  1.007945E-03  3.280554E+01
    11.7500    9.941519E-04  9.941737E-04  3.298010E+01
    11.8000    9.666100E-04  9.804021E-04  3.315466E+01
    11.8500    9.104891E-04  9.666305E-04  3.332922E+01
    11.9000    8.283019E-04  9.528588E-04  3.350377E+01
    11.9500    7.233044E-04  9.390872E-04  3.367833E+01
    12.0000    5.993740E-04  9.253156E-04  3.385289E+01
    12.0500    4.608466E-04  9.176404E-04  3.403137E+01
    12.1000    3.100347E-04  9.099651E-04  3.420985E+01
    12.1500    1.519352E-04  9.022899E-04  3.438833E+01
    12.2000   -8.305000E-06  8.946147E-04  3.456680E+01
    12.2500   -1.655563E-04  8.869394E-04  3.474528E+01
    12.3000   -3.148705E-04  8.792642E-04  3.492376E+01
    12.3500   -4.516369E-04  8.715890E-04  3.510224E+01
    12.4000   -5.717240E-04  8.639137E-04  3.528072E+01
