                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.272 Rnm= 1.848 K shell
 Pot 1 Z= 8 Rmt= 1.028 Rnm= 1.494
 Gam_ch=1.761E+00 H-L exch
 Mu=-3.077E+00 kf=1.333E+00 Vint=-9.848E+00 Rs_int= 2.721
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.3000
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
    17.7000    2.142078E-04  2.284579E-04  6.475771E+01
    17.7500    1.909991E-04  2.268776E-04  6.497273E+01
    17.8000    1.593580E-04  2.252973E-04  6.518774E+01
    17.8500    1.208547E-04  2.237169E-04  6.540276E+01
    17.9000    7.735304E-05  2.221366E-04  6.561777E+01
    17.9500    3.092116E-05  2.205563E-04  6.583279E+01
    18.0000   -1.626705E-05  2.189760E-04  6.604780E+01
    18.0500   -6.119094E-05  2.169321E-04  6.625940E+01
    18.1000   -1.025616E-04  2.148882E-04  6.647100E+01
    18.1500   -1.386027E-04  2.128442E-04  6.668260E+01
    18.2000   -1.678095E-04  2.108003E-04  6.689420E+01
    18.2500   -1.890111E-04  2.087564E-04  6.710580E+01
    18.3000   -2.014169E-04  2.067125E-04  6.731740E+01
    18.3500   -2.046448E-04  2.046686E-04  6.752900E+01
    18.4000   -1.987309E-04  2.026247E-04  6.774060E+01
    18.4500   -1.841196E-04  2.005808E-04  6.795220E+01
    18.5000   -1.616357E-04  1.985368E-04  6.816380E+01
    18.5500   -1.324402E-04  1.964929E-04  6.837540E+01
    18.6000   -9.797097E-05  1.944490E-04  6.858700E+01
    18.6500   -5.987312E-05  1.924051E-04  6.879860E+01
    18.7000   -1.992040E-05  1.903612E-04  6.901020E+01
    18.7500    2.006711E-05  1.883173E-04  6.922180E+01
    18.8000    5.830580E-05  1.862733E-04  6.943340E+01
    18.8500    9.312821E-05  1.842294E-04  6.964500E+01
    18.9000    1.230556E-04  1.821855E-04  6.985660E+01
    18.9500    1.468607E-04  1.801416E-04  7.006820E+01
    19.0000    1.636174E-04  1.780977E-04  7.027980E+01
    19.0500    1.742224E-04  1.773398E-04  7.049806E+01
    19.1000    1.764999E-04  1.765819E-04  7.071631E+01
    19.1500    1.704131E-04  1.758240E-04  7.093457E+01
    19.2000    1.563216E-04  1.750661E-04  7.115282E+01
    19.2500    1.349609E-04  1.743082E-04  7.137108E+01
    19.3000    1.074046E-04  1.735503E-04  7.158933E+01
    19.3500    7.501006E-05  1.727923E-04  7.180759E+01
    19.4000    3.935226E-05  1.720344E-04  7.202584E+01
    19.4500    2.146855E-06  1.712765E-04  7.224410E+01
    19.5000   -3.483222E-05  1.705186E-04  7.246235E+01
    19.5500   -6.983735E-05  1.697607E-04  7.268061E+01
    19.6000   -1.012298E-04  1.690028E-04  7.289886E+01
    19.6500   -1.275564E-04  1.682449E-04  7.311712E+01
    19.7000   -1.476169E-04  1.674870E-04  7.333537E+01
    19.7500   -1.605184E-04  1.667291E-04  7.355363E+01
    19.8000   -1.657152E-04  1.659712E-04  7.377188E+01
    19.8500   -1.630311E-04  1.652133E-04  7.399014E+01
    19.9000   -1.526650E-04  1.644554E-04  7.420839E+01
    19.9500   -1.351775E-04  1.636975E-04  7.442665E+01
    20.0000   -1.114614E-04  1.629396E-04  7.464490E+01
