                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.112 Rnm= 1.658 K shell
 Pot 1 Z= 8 Rmt= 0.911 Rnm= 1.358
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.800E+00 kf=1.605E+00 Vint=-1.262E+01 Rs_int= 2.259
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0224
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
     9.2000   -1.420460E-03  2.215262E-03  2.443666E+01
     9.2500   -1.095660E-03  2.184450E-03  2.460733E+01
     9.3000   -7.480802E-04  2.153637E-03  2.477799E+01
     9.3500   -3.885784E-04  2.122825E-03  2.494866E+01
     9.4000   -2.807553E-05  2.092012E-03  2.511932E+01
     9.4500    3.227778E-04  2.061200E-03  2.528999E+01
     9.5000    6.539154E-04  2.030387E-03  2.546065E+01
     9.5500    9.574434E-04  1.998545E-03  2.563234E+01
     9.6000    1.223269E-03  1.966702E-03  2.580402E+01
     9.6500    1.444606E-03  1.934860E-03  2.597571E+01
     9.7000    1.616228E-03  1.903017E-03  2.614740E+01
     9.7500    1.734583E-03  1.871174E-03  2.631908E+01
     9.8000    1.797854E-03  1.839332E-03  2.649077E+01
     9.8500    1.805964E-03  1.807489E-03  2.666245E+01
     9.9000    1.760525E-03  1.775647E-03  2.683414E+01
     9.9500    1.664737E-03  1.743804E-03  2.700583E+01
    10.0000    1.523238E-03  1.711962E-03  2.717751E+01
    10.0500    1.344730E-03  1.685018E-03  2.735028E+01
    10.1000    1.131765E-03  1.658075E-03  2.752305E+01
    10.1500    8.918719E-04  1.631132E-03  2.769582E+01
    10.2000    6.331790E-04  1.604188E-03  2.786859E+01
    10.2500    3.641448E-04  1.577245E-03  2.804136E+01
    10.3000    9.328162E-05  1.550302E-03  2.821413E+01
    10.3500   -1.711121E-04  1.523358E-03  2.838690E+01
    10.4000   -4.212059E-04  1.496415E-03  2.855967E+01
    10.4500   -6.498690E-04  1.469471E-03  2.873244E+01
    10.5000   -8.508736E-04  1.442528E-03  2.890521E+01
    10.5500   -1.019063E-03  1.415585E-03  2.907798E+01
    10.6000   -1.150479E-03  1.388641E-03  2.925075E+01
    10.6500   -1.242452E-03  1.361698E-03  2.942351E+01
    10.7000   -1.293640E-03  1.334755E-03  2.959628E+01
    10.7500   -1.304029E-03  1.307811E-03  2.976905E+01
    10.8000   -1.274885E-03  1.280868E-03  2.994182E+01
    10.8500   -1.208676E-03  1.253925E-03  3.011459E+01
    10.9000   -1.108944E-03  1.226981E-03  3.028736E+01
    10.9500   -9.801586E-04  1.200038E-03  3.046013E+01
    11.0000   -8.275331E-04  1.173095E-03  3.063290E+01
    11.0500   -6.616970E-04  1.159805E-03  3.080878E+01
    11.1000   -4.792639E-04  1.146516E-03  3.098467E+01
    11.1500   -2.862679E-04  1.133227E-03  3.116055E+01
